tracknum,asymmetry,moment,motion,mssSlope,normDiffCoeff,genDiffCoeff,scalingPower
256,0.0,1.0,nan,-0.0163493126943596,0.05480665268227514,0.132707189816,0.0389947302604
257,0.0,nan,nan,nan,nan,nan,nan
258,0.0,nan,nan,nan,nan,nan,nan
259,1,2,2,0.4348167751323265,0.16028535044908548,0.186663129804,0.851783552785
260,0.0,1.0,nan,0.242285546701,0.212924822919,0.306766850569,0.594566413696
260,1.0,2.0,2.0,0.587443873622,0.139174251472,0.125889460763,1.13970270943
261,0.0,1.0,nan,0.1238112619229071,0.09378479979158422,0.209772088845,0.170488467145
262,0.0,nan,nan,nan,nan,nan,nan
263,0.0,nan,nan,nan,nan,nan,nan
264,0.0,2.0,nan,0.2904802599342468,0.13131547079929057,0.213591742529,0.483713931064
265,0.0,nan,nan,nan,nan,nan,nan
266,1,2,2,0.5243426372423691,0.11349744444786604,0.0964588340418,1.22710567257
267,0.0,nan,nan,nan,nan,nan,nan
268,0.0,1.0,nan,-0.021980132799264557,0.12113342164481514,0.309860309231,-0.0169357720482
269,0.0,1.0,nan,0.12694742042497573,0.08709592327943577,0.198212143828,0.162074836371
270,0.0,1.0,nan,0.021969337508405812,0.1048975185005759,0.254780899637,0.0622347849185
271,0.0,1.0,nan,0.0787358125492103,0.25373291548819416,0.434420846646,0.451220399951
272,1.0,nan,nan,nan,nan,nan,nan
273,0.0,nan,nan,nan,nan,nan,nan
274,0.0,1.0,nan,0.06804796095658754,0.1393526751785355,0.306201673254,0.173195888999
275,0.0,1.0,nan,0.1791032896234465,0.039960178472285245,0.0638693989084,0.529374806383
276,0.0,2.0,nan,0.32960661006000525,0.06636669977475623,0.10323090957,0.495134858633
277,0.0,nan,nan,nan,nan,nan,nan
278,0.0,nan,nan,nan,nan,nan,nan
279,0.0,nan,nan,nan,nan,nan,nan
280,0.0,1.0,nan,0.10488946681234286,0.09746714318587818,0.191567430709,0.251442985039
281,1,3,3,0.7043431990520318,0.2093555608866523,0.147190152959,1.40865374588
282,0.0,1.0,nan,0.1512516163139763,0.05480168474158618,0.0827074290393,0.489481424159
283,0.0,nan,nan,nan,nan,nan,nan
284,0.0,nan,nan,nan,nan,nan,nan
285,0.0,nan,nan,nan,nan,nan,nan
286,0.0,1.0,nan,0.0893957126452,0.0211068543987,0.0457914800033,0.164432991693
286,0.0,1.0,nan,0.0493967733383,0.024730452512,0.0520598748412,0.177616257989
287,1.0,nan,nan,nan,nan,nan,nan
288,0.0,nan,nan,nan,nan,nan,nan
289,0.0,1.0,nan,0.147824445027,0.151677160978,0.325435614706,0.298201426498
289,0.0,2.0,nan,0.332038522816,0.0821488545244,0.122504499872,0.55267156279
289,1.0,nan,nan,nan,nan,nan,nan
290,0.0,nan,nan,nan,nan,nan,nan
291,0.0,nan,nan,nan,nan,nan,nan
292,1,2,2,0.5106912350401774,0.0802015359449755,0.0825362349376,0.970031549192
293,0.0,nan,nan,nan,nan,nan,nan
294,0.0,nan,nan,nan,nan,nan,nan
295,0.0,1.0,nan,0.1766606842933159,0.17502071179389145,0.295386590688,0.364233280216
296,0.0,nan,nan,nan,nan,nan,nan
297,0.0,nan,nan,nan,nan,nan,nan
298,0.0,nan,nan,nan,nan,nan,nan
299,0.0,nan,nan,nan,nan,nan,nan
300,0.0,1.0,nan,0.1178392282099255,0.03129112251877716,0.0683070523369,0.210830151943
301,0.0,nan,nan,nan,nan,nan,nan
302,0.0,1.0,nan,0.03941898699792328,0.05922994553849372,0.144759435822,0.0265229832891
303,0.0,1.0,nan,0.05901357593020895,0.22397234702787783,0.423692179793,0.300184972537
304,0.0,2.0,nan,0.2585163786872385,0.0993191849915531,0.157863785202,0.469147639108
305,1,2,2,0.3065022836613556,0.05098273923577447,0.0717394288146,0.655017835769
306,0.0,1.0,nan,0.17117965031437865,0.17567069728805088,0.326538684809,0.348436040612
307,0.0,1.0,nan,0.23819451655458695,0.09855955660179948,0.16549053434,0.480398801237
308,0.0,1.0,nan,-0.020185848475745803,0.12582435591744864,0.286951136601,0.132978046462
309,0.0,1.0,nan,0.13259111210199567,0.2560964376053431,0.489654560414,0.330223082449
310,0.0,1.0,nan,0.119626719116,0.101314329677,0.217027010012,0.194843182723
310,0.0,2.0,nan,0.347771628629,0.273562459792,0.324936186382,0.761062509077
311,0.0,1.0,nan,-0.10502460743082392,0.10472402611632865,0.240330963565,0.074684190887
312,0.0,nan,nan,nan,nan,nan,nan
313,0.0,nan,nan,nan,nan,nan,nan
314,0.0,2.0,nan,0.21168661145863965,0.1208951053371942,0.175322010627,0.611799777212
315,0.0,1.0,nan,0.1749078184773669,0.05329814033029207,0.0823692151828,0.510313732608
316,0.0,nan,nan,nan,nan,nan,nan
317,0.0,2.0,nan,0.23463202237414968,0.4960244441442697,0.551033450636,0.890161368563
318,0.0,nan,nan,nan,nan,nan,nan
319,0.0,2.0,nan,0.2070051116655419,0.11417522187976596,0.194661864737,0.442787838943
320,0.0,nan,nan,nan,nan,nan,nan
321,1,3,3,0.7965448944386218,0.22624373553655402,0.180898151126,1.40147425595
322,0.0,nan,nan,nan,nan,nan,nan
323,0.0,nan,nan,nan,nan,nan,nan
324,0.0,1.0,nan,-0.07201910754970066,0.12585876276050673,0.243803532495,0.278452673285
325,0.0,nan,nan,nan,nan,nan,nan
325,0.0,nan,nan,nan,nan,nan,nan
325,0.0,2.0,nan,0.568901454416,0.384689339794,0.40775185296,0.90277887238
326,0.0,nan,nan,nan,nan,nan,nan
327,1.0,nan,nan,nan,nan,nan,nan
328,0.0,1.0,nan,-0.11301534135872748,0.0931858757390924,0.224650022089,0.0647488919904
329,0.0,nan,nan,nan,nan,nan,nan
330,0.0,1.0,nan,0.02384080981254139,0.025611431635724168,0.0602749625514,0.0935716947969
331,0.0,nan,nan,nan,nan,nan,nan
332,0.0,nan,nan,nan,nan,nan,nan
333,0.0,nan,nan,nan,nan,nan,nan
334,0.0,nan,nan,nan,nan,nan,nan
335,0.0,nan,nan,nan,nan,nan,nan
336,0.0,1.0,nan,0.11912844373535196,0.024295897789065244,0.0550592939663,0.130019958206
337,0.0,2.0,nan,0.40225526655115595,0.11346764197809595,0.12652799517,0.862366134989
338,0.0,1.0,nan,0.02354798355379562,0.04662611221277864,0.11301309349,0.081860982195
339,0.0,nan,nan,nan,nan,nan,nan
340,0.0,nan,nan,nan,nan,nan,nan
341,0.0,2.0,nan,0.33805796174588665,0.12583730439230506,0.190521845399,0.545008900327
342,0.0,1.0,nan,-0.1167781041801713,0.05535605449587441,0.119915004546,0.214758891836
343,0.0,1.0,nan,0.15652308642745338,0.1449159341565594,0.297581912009,0.277043133913
344,1,2,2,0.30898919136487907,0.12330065500104206,0.137655898871,0.884980101998
345,1,3,3,0.6049198579445745,0.08028047011440032,0.0536567733553,1.35223663275
346,0.0,1.0,nan,0.027189427786877225,0.14627303003529946,0.369927591006,0.0619635127206
347,0.0,2.0,nan,0.22117067439243893,0.09086736482781149,0.157115319605,0.435318500312
348,0.0,nan,nan,nan,nan,nan,nan
349,0.0,1.0,nan,0.11838165349739116,0.11418360306518832,0.220792437589,0.349474336582
350,0.0,2.0,nan,0.370465311477322,0.7352050397257741,0.967040231098,0.713742929051
351,0.0,1.0,nan,0.0438874488030914,0.013333922291168287,0.031504957517,0.0959197767777
352,0.0,2.0,nan,0.29071347556813815,0.23677273680281927,0.302931146625,0.788859535525
353,0.0,nan,nan,nan,nan,nan,nan
354,0.0,nan,nan,nan,nan,nan,nan
355,0.0,nan,nan,nan,nan,nan,nan
356,0.0,1.0,nan,0.2325871396469438,0.12542611805040968,0.209145187161,0.46175648632
357,0.0,2.0,nan,0.39432357854023276,0.2801032561617112,0.363075175069,0.698158324693
358,0.0,1.0,nan,0.16150251499887738,0.24244028711627383,0.363077627177,0.578212098617
359,1,2,2,0.4291815827467061,0.2238010116472609,0.23015744231,0.966674080984
360,0.0,nan,nan,nan,nan,nan,nan
361,0.0,1.0,nan,0.24439632133487002,0.24222556404701162,0.388940105628,0.503862767949
362,0.0,1.0,nan,0.2144111644415167,0.2542106906291806,0.434034469126,0.418958545645
363,1,2,2,0.4557008289449663,0.07200674694204537,0.0562223355222,1.27084023802
364,0.0,nan,nan,nan,nan,nan,nan
365,0.0,1.0,nan,0.07577247279783739,0.03845878817626131,0.0885156866031,0.151240912288
366,0.0,2.0,nan,0.32315562676938764,0.12927723851955403,0.20484502501,0.494336169101
367,0.0,nan,nan,nan,nan,nan,nan
368,0.0,nan,nan,nan,nan,nan,nan
369,0.0,1.0,nan,0.08782264206060042,0.051826107735983735,0.102237716233,0.256494342093
370,0.0,1.0,nan,0.010927259837244265,0.12972067929327125,0.336924801882,0.00132627831585
371,0.0,nan,nan,nan,nan,nan,nan
372,0.0,nan,nan,nan,nan,nan,nan
373,0.0,nan,nan,nan,nan,nan,nan
374,0.0,1.0,nan,0.21326059786458854,0.1757991158025878,0.357504843682,0.254445675241
375,0.0,2.0,nan,0.33911498881985935,0.16023620294304072,0.236944913675,0.596678924646
376,0.0,1.0,nan,0.06983914554425212,0.06328784596805613,0.121667508235,0.289904054213
377,0.0,nan,nan,nan,nan,nan,nan
378,0.0,nan,nan,nan,nan,nan,nan
379,1,2,2,0.5569605425574581,0.2908713119779523,0.29663234764,1.02424379332
380,0.0,2.0,nan,0.47400431138295207,0.15311402681360844,0.184836201742,0.77999963334
381,0.0,nan,nan,nan,nan,nan,nan
382,1.0,nan,nan,nan,nan,nan,nan
382,0.0,1.0,nan,0.0368377344484,0.348924475622,0.543625047052,0.506432155238
383,0.0,nan,nan,nan,nan,nan,nan
384,0.0,1.0,nan,0.11846360648935017,0.10172697108604364,0.184386850823,0.394059345953
385,1.0,nan,nan,nan,nan,nan,nan
386,0.0,nan,nan,nan,nan,nan,nan
387,0.0,1.0,nan,0.20461453138140645,0.1620410991138703,0.29263319781,0.315784835187
388,0.0,nan,nan,nan,nan,nan,nan
389,0.0,1.0,nan,0.08151762213938293,0.039673313100779845,0.0909349669547,0.120506247471
390,0.0,1.0,nan,0.06005678373939387,0.02337214808567405,0.0532862814506,0.165850178357
391,0.0,1.0,nan,0.0432170217514,0.239601189356,0.56112081909,0.0664256112147
391,0.0,1.0,nan,0.0133871313464,0.0391944317817,0.102514339026,0.00188111330879
392,0.0,nan,nan,nan,nan,nan,nan
393,0.0,nan,nan,nan,nan,nan,nan
394,0.0,nan,nan,nan,nan,nan,nan
395,1,2,2,0.5714717393795881,0.11067640767829574,0.123070338911,1.00053246239
396,0.0,nan,nan,nan,nan,nan,nan
397,0.0,nan,nan,nan,nan,nan,nan
398,0.0,nan,nan,nan,nan,nan,nan
399,1,2,2,0.3867103628748444,0.08897808804203956,0.100181789137,0.824557714155
400,0.0,nan,nan,nan,nan,nan,nan
401,0.0,nan,nan,nan,nan,nan,nan
402,0.0,nan,nan,nan,nan,nan,nan
403,0.0,nan,nan,nan,nan,nan,nan
404,0.0,2.0,nan,0.4159787000648396,0.28336501887009574,0.294102705276,0.937012800559
405,0.0,1.0,nan,0.17810438583548924,0.0349658609896518,0.0762710312229,0.173785060786
406,0.0,nan,nan,nan,nan,nan,nan
407,1.0,nan,nan,nan,nan,nan,nan
408,0.0,nan,nan,nan,nan,nan,nan
409,0.0,1.0,nan,0.20647103600278227,0.19416178867978012,0.264902576635,0.699576804449
410,0.0,nan,nan,nan,nan,nan,nan
411,0.0,1.0,nan,0.037000466554639316,0.057767527016074495,0.158276974545,-0.0390682660248
412,1,2,2,0.27980227227756116,0.2001229981606411,0.313776038254,0.479620304492
413,0.0,nan,nan,nan,nan,nan,nan
414,0.0,2.0,nan,0.3139421228128897,0.5317661653768819,0.638425000055,0.715733241981
415,0.0,nan,nan,nan,nan,nan,nan
416,0.0,nan,nan,nan,nan,nan,nan
417,0.0,1.0,nan,0.05338731232671569,0.0192547553248303,0.052447188109,-0.0662509552918
418,0.0,nan,nan,nan,nan,nan,nan
419,0.0,1.0,nan,0.21130927867471874,0.2606442176218532,0.44050310317,0.553257818934
420,0.0,1.0,nan,0.022424590797714552,0.03679465594392346,0.0943166585054,0.0139017273224
421,0.0,2.0,nan,0.23065297695446865,0.3492362945452951,0.467122884954,0.675712767558
422,0.0,1.0,nan,-0.00924039424155376,0.02189804875911725,0.0519732800361,0.0467898473667
423,0.0,nan,nan,nan,nan,nan,nan
424,0.0,1.0,nan,-0.0002093762979789346,0.02384266576942813,0.0601488183163,0.031706460726
425,0.0,2.0,nan,0.305788635312,0.495897820909,0.615040068219,0.759039752559
425,0.0,1.0,nan,0.175556478852,0.0861391680055,0.154209782237,0.354826512794
426,0.0,2.0,nan,0.40973328601,0.278201292246,0.32784746404,0.873592683597
426,1.0,2.0,2.0,0.536712938758,0.640362652505,0.581397162574,1.08565545749
427,0.0,2.0,nan,0.3748387328145461,0.15681760523827734,0.18486154036,0.828173349115
428,1,2,2,0.5565976753672977,0.3882361177588789,0.342961376216,1.12497222927
429,0.0,nan,nan,nan,nan,nan,nan
430,0.0,2.0,nan,0.3092569468037249,0.13852456550280615,0.209398970233,0.554253648653
431,0.0,2.0,nan,0.4428701718450469,0.302677356555016,0.31708314818,0.939440705236
432,0.0,nan,nan,nan,nan,nan,nan
433,0.0,nan,nan,nan,nan,nan,nan
434,1,2,2,0.5242499436593268,0.3243912135213139,0.241306311166,1.28279136301
435,0.0,1.0,nan,0.09015698608102023,0.08649429075057748,0.135495842183,0.535590102249
436,0.0,nan,nan,nan,nan,nan,nan
437,0.0,2.0,nan,0.21206487723335446,0.12019418192029582,0.236615316729,0.29260758551
438,0.0,nan,nan,nan,nan,nan,nan
439,0.0,nan,nan,nan,nan,nan,nan
440,0.0,nan,nan,nan,nan,nan,nan
441,1,3,2,0.6880193698547258,0.18975847757678688,0.168927306976,1.12144522956
442,0.0,nan,nan,nan,nan,nan,nan
443,0.0,nan,nan,nan,nan,nan,nan
444,0.0,2.0,nan,0.3875648710868473,0.21910473576169995,0.238144011717,0.909192540884
445,1,1,2,0.21164658619103507,0.35963916142598984,0.609213386671,0.428320409945
446,1.0,nan,nan,nan,nan,nan,nan
447,0.0,nan,nan,nan,nan,nan,nan
448,0.0,nan,nan,nan,nan,nan,nan
449,0.0,1.0,nan,0.162714918411,0.280271038655,0.51459985682,0.381386368067
449,1.0,nan,nan,nan,nan,nan,nan
450,0.0,nan,nan,nan,nan,nan,nan
451,0.0,1.0,nan,0.15763150708519874,0.1215647380127339,0.202266498167,0.481618241487
452,0.0,nan,nan,nan,nan,nan,nan
453,1.0,nan,nan,nan,nan,nan,nan
454,0.0,nan,nan,nan,nan,nan,nan
455,0.0,1.0,nan,0.07822988628834852,0.08866603674918021,0.211428876939,0.168318649211
456,0.0,1.0,nan,0.21636731275557716,0.14882277792895485,0.268206154162,0.330343489837
457,0.0,nan,nan,nan,nan,nan,nan
458,0.0,1.0,nan,0.30934703435,0.311934895661,0.385886198147,0.775538569308
458,0.0,nan,nan,nan,nan,nan,nan
458,1.0,1.0,1.0,0.32335517549,0.342858533546,0.489781692758,0.682442248867
459,0.0,nan,nan,nan,nan,nan,nan
460,0.0,nan,nan,nan,nan,nan,nan
461,0.0,1.0,nan,-0.013725775441077283,0.2060626377600176,0.493879689853,0.0870879760063
462,0.0,nan,nan,nan,nan,nan,nan
463,0.0,nan,nan,nan,nan,nan,nan
464,0.0,nan,nan,nan,nan,nan,nan
465,0.0,1.0,nan,-0.03424709096574464,0.025279297787830533,0.0617839563915,0.0666741772664
466,0.0,nan,nan,nan,nan,nan,nan
467,0.0,2.0,nan,0.24994215407460454,0.03625284949389828,0.0640775468683,0.405141496467
468,0.0,nan,nan,nan,nan,nan,nan
469,0.0,nan,nan,nan,nan,nan,nan
470,1.0,2.0,2.0,0.468239601948,0.282553821983,0.296059564105,0.951560624276
470,0.0,2.0,nan,0.363180095429,0.310978173159,0.331180885285,0.979604662213
471,0.0,1.0,nan,0.26011328822674695,0.32810548240431003,0.501809968819,0.540289654629
472,0.0,nan,nan,nan,nan,nan,nan
473,1,2,2,0.4869468219363604,0.3261225101272761,0.329198041322,0.975085955456
474,0.0,2.0,nan,0.5413910375745284,0.4244047682998062,0.397156557208,1.07320613508
475,0.0,nan,nan,nan,nan,nan,nan
476,0.0,1.0,nan,0.2630737676590972,0.26589206769779905,0.371906199943,0.596344986966
477,0.0,1.0,nan,0.2167295552400463,0.4334603846522931,0.595331652718,0.640264583568
478,0.0,1.0,nan,0.20182127475057723,0.3248055039579276,0.537279098234,0.434188905227
479,0.0,2.0,nan,0.38408520132951474,0.48821107838989325,0.593785848189,0.84669012709
480,0.0,2.0,nan,0.45101498434498755,0.3322864569305044,0.340525798122,0.985569646362
481,0.0,2.0,nan,0.39795651871949683,0.3466802476542582,0.389364116742,0.909769737905
482,0.0,nan,nan,nan,nan,nan,nan
483,0.0,nan,nan,nan,nan,nan,nan
484,0.0,nan,nan,nan,nan,nan,nan
485,0.0,nan,nan,nan,nan,nan,nan
486,0.0,2.0,nan,0.43414893260437243,0.3546510020276463,0.401801015301,0.919959523312
487,0.0,nan,nan,nan,nan,nan,nan
488,0.0,1.0,nan,0.2849196479158823,0.37070609505470986,0.518234940821,0.654225016607
489,0.0,nan,nan,nan,nan,nan,nan
490,0.0,nan,nan,nan,nan,nan,nan
491,0.0,nan,nan,nan,nan,nan,nan
492,0.0,nan,nan,nan,nan,nan,nan
493,0.0,2.0,nan,0.3989334245776122,0.5807866477681912,0.670737014293,0.797909511878
494,0.0,2.0,nan,0.271619464411638,0.24527404358168312,0.29554742337,0.79561024913
495,1,3,3,0.6993441117910186,0.5263629988787404,0.392860501405,1.30552167165
496,0.0,2.0,nan,0.5710000202764994,0.42434295659911986,0.354726478948,1.1772696252
497,0.0,2.0,nan,0.362471725789516,0.2878329075296065,0.327193740106,0.841772160838
498,0.0,2.0,nan,0.18593089077167868,0.4745077346351005,0.775040683068,0.487583864266
499,0.0,2.0,nan,0.5393466533509157,0.34901644915482377,0.293540912056,1.16264986894
500,0.0,3.0,nan,0.770726339148,0.463226300096,0.346470283637,1.31751057977
500,0.0,nan,nan,nan,nan,nan,nan
501,0.0,2.0,nan,0.33406178963201727,0.4106797193110975,0.502371798613,0.723667922771
502,0.0,2.0,nan,0.2105470003261169,0.463176706540749,0.643313013724,0.656894686583
503,0.0,2.0,nan,0.4019325615580606,0.4729607197929281,0.518039273358,0.895426981742
504,0.0,nan,nan,nan,nan,nan,nan
505,0.0,2.0,nan,0.4623568668202062,0.6259382457562939,0.660629523789,0.964275534869
506,0.0,nan,nan,nan,nan,nan,nan
507,1,3,3,0.7467029508568813,0.42548673604288345,0.302092711944,1.3783418649
508,0.0,nan,nan,nan,nan,nan,nan
509,0.0,nan,nan,nan,nan,nan,nan
510,0.0,nan,nan,nan,nan,nan,nan
511,0.0,nan,nan,nan,nan,nan,nan
512,1,2,2,0.5769227246384683,0.2709522162411662,0.232164046653,1.17799566382
513,0.0,nan,nan,nan,nan,nan,nan
514,0.0,nan,nan,nan,nan,nan,nan
514,0.0,nan,nan,nan,nan,nan,nan
515,0.0,nan,nan,nan,nan,nan,nan
516,0.0,nan,nan,nan,nan,nan,nan
517,0.0,2.0,nan,0.460579286501,0.460065226223,0.454711890625,1.04961695576
517,0.0,2.0,nan,0.366596012325,0.319516989918,0.360534637162,0.908594092263
518,0.0,2.0,nan,0.5127631669291348,0.46802581986869446,0.350813312967,1.27401924699
519,0.0,nan,nan,nan,nan,nan,nan
520,0.0,nan,nan,nan,nan,nan,nan
521,0.0,2.0,nan,0.46077097889090635,0.5121484406965945,0.560296794929,0.905050194145
522,0.0,2.0,nan,0.3085807914557856,0.2751408670152942,0.371781034994,0.664462495997
523,0.0,2.0,nan,0.45374512593810623,0.2439597276515455,0.297324745813,0.793397240907
524,0.0,2.0,nan,0.413694753175043,0.2816939001745755,0.278522872658,1.03600242128
525,0.0,1.0,nan,0.23463372611421426,0.43703447651270555,0.656351194313,0.514095408222
526,1,2,2,0.431886025908626,0.2917702466126687,0.389497490469,0.761942945768
527,1,2,2,0.47663238110454376,0.2697703545709588,0.252738896757,1.05252505396
528,0.0,2.0,nan,0.341776630529346,0.3664107941533785,0.406624503064,0.891242558841
529,0.0,nan,nan,nan,nan,nan,nan
530,0.0,2.0,nan,0.22146474364889793,0.26597356854729953,0.372046138724,0.610514394415
531,0.0,nan,nan,nan,nan,nan,nan
532,0.0,2.0,nan,0.2521769000364775,0.3222957885824831,0.525665184458,0.438747988746
533,1.0,nan,nan,nan,nan,nan,nan
534,0.0,nan,nan,nan,nan,nan,nan
535,0.0,nan,nan,nan,nan,nan,nan
536,0.0,2.0,nan,0.5500474772968188,0.36193623333447145,0.306422195886,1.15615000328
537,0.0,nan,nan,nan,nan,nan,nan
538,1.0,nan,nan,nan,nan,nan,nan
539,0.0,nan,nan,nan,nan,nan,nan
540,0.0,2.0,nan,0.2868790862301909,0.38367618291157546,0.533610450567,0.62469365064
